example_vamb_bin_24	example_contig_44862
example_vamb_bin_53525	example_contig_60667
example_vamb_bin_53560	example_contig_63697
example_vamb_bin_53599	example_contig_59389
example_vamb_bin_53737	example_contig_31941
example_vamb_bin_53756	example_contig_30437
example_vamb_bin_53792	example_contig_35134
example_vamb_bin_53810	example_contig_80695
example_vamb_bin_53854	example_contig_25203
example_vamb_bin_53946	example_contig_30242
example_vamb_bin_53947	example_contig_73298
example_vamb_bin_53984	example_contig_71561
example_vamb_bin_53985	example_contig_45040
example_vamb_bin_54065	example_contig_67436
example_vamb_bin_54378	example_contig_7297
example_vamb_bin_54415	example_contig_20159
example_vamb_bin_54415	example_contig_33938
example_vamb_bin_54465	example_contig_7127
example_vamb_bin_54508	example_contig_59253
example_vamb_bin_54519	example_contig_53836
example_vamb_bin_54564	example_contig_75818
example_vamb_bin_54582	example_contig_52597
example_vamb_bin_54695	example_contig_14252
example_vamb_bin_54711	example_contig_66447
example_vamb_bin_54930	example_contig_11379
example_vamb_bin_54946	example_contig_47396
example_vamb_bin_54991	example_contig_54118
example_vamb_bin_54994	example_contig_46118
example_vamb_bin_55011	example_contig_78392
example_vamb_bin_55011	example_contig_42670
example_vamb_bin_55059	example_contig_5242
example_vamb_bin_55059	example_contig_21095
example_vamb_bin_55059	example_contig_79487
example_vamb_bin_55087	example_contig_22528
example_vamb_bin_55111	example_contig_74855
example_vamb_bin_55254	example_contig_17909
example_vamb_bin_55267	example_contig_25605
example_vamb_bin_55327	example_contig_42521
example_vamb_bin_55347	example_contig_67643
example_vamb_bin_55460	example_contig_77120
example_vamb_bin_55461	example_contig_69824
example_vamb_bin_55489	example_contig_34365
example_vamb_bin_55519	example_contig_16641
example_vamb_bin_55530	example_contig_61339
example_vamb_bin_55597	example_contig_50133
example_vamb_bin_55615	example_contig_56716
example_vamb_bin_55809	example_contig_26784
example_vamb_bin_55821	example_contig_70243
example_vamb_bin_55830	example_contig_61326
example_vamb_bin_55859	example_contig_11445
example_vamb_bin_55881	example_contig_30344
example_vamb_bin_55885	example_contig_72295
example_vamb_bin_55896	example_contig_68773
example_vamb_bin_55902	example_contig_1074
example_vamb_bin_55955	example_contig_15905
example_vamb_bin_55955	example_contig_76936
example_vamb_bin_56055	example_contig_10739
example_vamb_bin_56067	example_contig_6074
example_vamb_bin_56075	example_contig_75064
example_vamb_bin_56107	example_contig_72526
example_vamb_bin_56109	example_contig_11589
example_vamb_bin_56158	example_contig_7450
example_vamb_bin_56192	example_contig_3528
example_vamb_bin_56255	example_contig_6601
example_vamb_bin_56308	example_contig_10749
example_vamb_bin_56350	example_contig_6177
example_vamb_bin_56366	example_contig_8851
example_vamb_bin_56422	example_contig_24202
example_vamb_bin_56442	example_contig_40972
example_vamb_bin_56449	example_contig_11436
example_vamb_bin_56464	example_contig_12779
example_vamb_bin_56509	example_contig_44347
example_vamb_bin_56584	example_contig_27863
example_vamb_bin_56597	example_contig_33671
example_vamb_bin_56617	example_contig_16027
example_vamb_bin_56698	example_contig_49832
example_vamb_bin_56706	example_contig_15545
example_vamb_bin_56871	example_contig_1040
example_vamb_bin_56929	example_contig_68614
example_vamb_bin_56949	example_contig_38606
example_vamb_bin_56991	example_contig_19294
example_vamb_bin_57045	example_contig_10935
example_vamb_bin_57161	example_contig_29926
example_vamb_bin_57178	example_contig_22952
example_vamb_bin_57206	example_contig_50939
example_vamb_bin_57222	example_contig_28482
example_vamb_bin_57237	example_contig_47974
example_vamb_bin_57257	example_contig_41815
example_vamb_bin_57261	example_contig_4068
example_vamb_bin_57263	example_contig_9338
example_vamb_bin_57279	example_contig_80561
example_vamb_bin_57296	example_contig_10549
example_vamb_bin_57377	example_contig_24914
example_vamb_bin_57421	example_contig_12614
example_vamb_bin_57452	example_contig_52279
example_vamb_bin_57458	example_contig_30422
example_vamb_bin_57463	example_contig_32009
example_vamb_bin_57468	example_contig_28722
example_vamb_bin_57511	example_contig_14031
example_vamb_bin_57536	example_contig_22894
example_vamb_bin_57609	example_contig_56838
example_vamb_bin_57792	example_contig_21980
example_vamb_bin_57795	example_contig_46554
example_vamb_bin_57811	example_contig_20048
example_vamb_bin_57839	example_contig_63642
example_vamb_bin_57839	example_contig_45367
example_vamb_bin_57862	example_contig_75467
example_vamb_bin_57871	example_contig_81032
example_vamb_bin_57891	example_contig_75185
example_vamb_bin_57966	example_contig_1046
example_vamb_bin_58121	example_contig_24662
example_vamb_bin_58150	example_contig_7462
example_vamb_bin_58201	example_contig_39957
example_vamb_bin_58222	example_contig_11394
example_vamb_bin_58272	example_contig_60760
example_vamb_bin_58306	example_contig_16583
example_vamb_bin_58384	example_contig_50821
example_vamb_bin_58390	example_contig_44886
example_vamb_bin_58424	example_contig_39719
example_vamb_bin_58440	example_contig_74545
example_vamb_bin_58508	example_contig_65468
example_vamb_bin_58517	example_contig_77480
example_vamb_bin_58609	example_contig_60155
example_vamb_bin_58642	example_contig_59198
example_vamb_bin_58659	example_contig_23444
example_vamb_bin_58662	example_contig_77031
example_vamb_bin_58699	example_contig_60705
example_vamb_bin_58813	example_contig_24774
example_vamb_bin_58937	example_contig_62716
example_vamb_bin_58956	example_contig_59412
example_vamb_bin_59022	example_contig_6633
example_vamb_bin_59039	example_contig_12048
example_vamb_bin_59065	example_contig_75971
example_vamb_bin_59124	example_contig_27185
example_vamb_bin_59124	example_contig_65300
example_vamb_bin_59166	example_contig_2252
example_vamb_bin_59230	example_contig_23583
example_vamb_bin_59365	example_contig_32158
example_vamb_bin_59371	example_contig_53136
example_vamb_bin_59412	example_contig_64469
example_vamb_bin_59414	example_contig_71072
example_vamb_bin_59460	example_contig_904
example_vamb_bin_59490	example_contig_15038
example_vamb_bin_59491	example_contig_41380
example_vamb_bin_59554	example_contig_22418
example_vamb_bin_59580	example_contig_52509
example_vamb_bin_59599	example_contig_1584
example_vamb_bin_59612	example_contig_52622
example_vamb_bin_59627	example_contig_18817
example_vamb_bin_59701	example_contig_19770
example_vamb_bin_59708	example_contig_13931
example_vamb_bin_59742	example_contig_10312
example_vamb_bin_59931	example_contig_77285
example_vamb_bin_59973	example_contig_45397
example_vamb_bin_59994	example_contig_20587
example_vamb_bin_60007	example_contig_18349
example_vamb_bin_60019	example_contig_653
example_vamb_bin_60021	example_contig_38567
example_vamb_bin_60082	example_contig_16477
example_vamb_bin_60134	example_contig_22503
example_vamb_bin_60159	example_contig_68550
example_vamb_bin_60162	example_contig_47515
example_vamb_bin_60177	example_contig_10735
example_vamb_bin_60271	example_contig_12042
example_vamb_bin_60320	example_contig_323
example_vamb_bin_60322	example_contig_24832
example_vamb_bin_60567	example_contig_21719
example_vamb_bin_60611	example_contig_26162
example_vamb_bin_60621	example_contig_24870
example_vamb_bin_60630	example_contig_23515
example_vamb_bin_60630	example_contig_461
example_vamb_bin_60637	example_contig_54284
example_vamb_bin_60640	example_contig_79196
example_vamb_bin_60737	example_contig_76553
example_vamb_bin_60806	example_contig_4514
example_vamb_bin_61026	example_contig_68042
example_vamb_bin_61073	example_contig_69825
example_vamb_bin_61073	example_contig_49414
example_vamb_bin_61116	example_contig_10176
example_vamb_bin_61151	example_contig_8419
example_vamb_bin_61202	example_contig_46336
example_vamb_bin_61249	example_contig_33877
example_vamb_bin_61264	example_contig_48944
example_vamb_bin_61391	example_contig_60697
example_vamb_bin_61401	example_contig_3720
example_vamb_bin_61486	example_contig_241
example_vamb_bin_61507	example_contig_64321
example_vamb_bin_61533	example_contig_53627
example_vamb_bin_61581	example_contig_76828
example_vamb_bin_61855	example_contig_72474
example_vamb_bin_61902	example_contig_40880
example_vamb_bin_61978	example_contig_36114
example_vamb_bin_62048	example_contig_42951
example_vamb_bin_62275	example_contig_71161
example_vamb_bin_62275	example_contig_40539
example_vamb_bin_62385	example_contig_11266
example_vamb_bin_62393	example_contig_4012
example_vamb_bin_62433	example_contig_21800
example_vamb_bin_62443	example_contig_45318
example_vamb_bin_62482	example_contig_45224
example_vamb_bin_62492	example_contig_25988
example_vamb_bin_62521	example_contig_66210
example_vamb_bin_62526	example_contig_50979
example_vamb_bin_62562	example_contig_71224
example_vamb_bin_62633	example_contig_50116
example_vamb_bin_62638	example_contig_65720
example_vamb_bin_62650	example_contig_40182
example_vamb_bin_62697	example_contig_25155
example_vamb_bin_62702	example_contig_32742
example_vamb_bin_62716	example_contig_47504
example_vamb_bin_62793	example_contig_67339
example_vamb_bin_62808	example_contig_2672
example_vamb_bin_62850	example_contig_36224
example_vamb_bin_62851	example_contig_23591
example_vamb_bin_62891	example_contig_18438
example_vamb_bin_62909	example_contig_1332
example_vamb_bin_62970	example_contig_21468
example_vamb_bin_63055	example_contig_7337
example_vamb_bin_63059	example_contig_24290
example_vamb_bin_63132	example_contig_79666
example_vamb_bin_63142	example_contig_1605
example_vamb_bin_63169	example_contig_72122
example_vamb_bin_63257	example_contig_24282
example_vamb_bin_63279	example_contig_43929
example_vamb_bin_63316	example_contig_31619
example_vamb_bin_63325	example_contig_54467
example_vamb_bin_63325	example_contig_59223
example_vamb_bin_63334	example_contig_33035
example_vamb_bin_63344	example_contig_70785
example_vamb_bin_63376	example_contig_72558
example_vamb_bin_63393	example_contig_46209
example_vamb_bin_63454	example_contig_50799
example_vamb_bin_63537	example_contig_69871
example_vamb_bin_63541	example_contig_57891
example_vamb_bin_63577	example_contig_52887
example_vamb_bin_63618	example_contig_60302
example_vamb_bin_63626	example_contig_47698
example_vamb_bin_63729	example_contig_76294
example_vamb_bin_63954	example_contig_27938
example_vamb_bin_63957	example_contig_3036
example_vamb_bin_63978	example_contig_20959
example_vamb_bin_64134	example_contig_74154
example_vamb_bin_64204	example_contig_50603
example_vamb_bin_64212	example_contig_78558
example_vamb_bin_64303	example_contig_62789
example_vamb_bin_64327	example_contig_61677
example_vamb_bin_64357	example_contig_43373
example_vamb_bin_64489	example_contig_287
example_vamb_bin_64501	example_contig_32690
example_vamb_bin_64536	example_contig_53470
example_vamb_bin_64594	example_contig_71402
example_vamb_bin_64675	example_contig_6525
example_vamb_bin_64701	example_contig_11471
example_vamb_bin_64776	example_contig_73327
example_vamb_bin_64797	example_contig_6432
example_vamb_bin_64828	example_contig_64682
example_vamb_bin_64831	example_contig_25406
example_vamb_bin_64867	example_contig_2537
example_vamb_bin_64933	example_contig_24356
example_vamb_bin_65005	example_contig_46041
example_vamb_bin_65010	example_contig_43902
example_vamb_bin_65158	example_contig_41045
example_vamb_bin_65182	example_contig_56240
example_vamb_bin_65211	example_contig_63041
example_vamb_bin_65244	example_contig_62773
example_vamb_bin_65262	example_contig_70760
example_vamb_bin_65268	example_contig_67053
example_vamb_bin_65288	example_contig_55160
example_vamb_bin_65311	example_contig_56809
example_vamb_bin_65327	example_contig_47716
example_vamb_bin_65382	example_contig_76783
example_vamb_bin_65484	example_contig_13427
example_vamb_bin_65488	example_contig_16629
example_vamb_bin_65579	example_contig_516
example_vamb_bin_65585	example_contig_43446
example_vamb_bin_65635	example_contig_76758
example_vamb_bin_65647	example_contig_51112
example_vamb_bin_65677	example_contig_18582
example_vamb_bin_65724	example_contig_55457
example_vamb_bin_65816	example_contig_49908
example_vamb_bin_65831	example_contig_76690
example_vamb_bin_65873	example_contig_6046
example_vamb_bin_65895	example_contig_13691
example_vamb_bin_65932	example_contig_43858
example_vamb_bin_65990	example_contig_58870
example_vamb_bin_66071	example_contig_57051
example_vamb_bin_66092	example_contig_36802
example_vamb_bin_66139	example_contig_38064
example_vamb_bin_66141	example_contig_5785
example_vamb_bin_66150	example_contig_80182
example_vamb_bin_66202	example_contig_54352
example_vamb_bin_66211	example_contig_68750
example_vamb_bin_66225	example_contig_18027
example_vamb_bin_66280	example_contig_27771
example_vamb_bin_66313	example_contig_32056
example_vamb_bin_66359	example_contig_7965
example_vamb_bin_66367	example_contig_71544
example_vamb_bin_66382	example_contig_73755
example_vamb_bin_66451	example_contig_10076
example_vamb_bin_66462	example_contig_79896
example_vamb_bin_66487	example_contig_13898
example_vamb_bin_66540	example_contig_24748
example_vamb_bin_66555	example_contig_43876
example_vamb_bin_66566	example_contig_57843
example_vamb_bin_66579	example_contig_5108
example_vamb_bin_66726	example_contig_12645
example_vamb_bin_66731	example_contig_3325
example_vamb_bin_66807	example_contig_26078
example_vamb_bin_66930	example_contig_14727
example_vamb_bin_66932	example_contig_5279
example_vamb_bin_66989	example_contig_59639
example_vamb_bin_67085	example_contig_45645
example_vamb_bin_67099	example_contig_52299
example_vamb_bin_67144	example_contig_72542
example_vamb_bin_67212	example_contig_18985
example_vamb_bin_67307	example_contig_68601
example_vamb_bin_67314	example_contig_639
example_vamb_bin_67322	example_contig_26658
example_vamb_bin_67363	example_contig_50875
example_vamb_bin_67499	example_contig_53921
example_vamb_bin_67631	example_contig_7854
example_vamb_bin_67639	example_contig_37592
example_vamb_bin_67654	example_contig_2651
example_vamb_bin_67692	example_contig_39068
example_vamb_bin_67712	example_contig_34763
example_vamb_bin_67748	example_contig_59789
example_vamb_bin_67756	example_contig_42432
example_vamb_bin_67791	example_contig_67822
example_vamb_bin_67817	example_contig_37003
